unit,cycle,s17,s2,s3,s20,s21,s6,s9,s14,s15,s13
74,128,395,642.46,1596.34,38.53,23.1698,21.61,9054.21,8136.74,8.4762,2388.1
74,129,394,642.39,1592.04,38.68,23.1738,21.61,9063.25,8137.64,8.4602,2388.07
74,130,394,642.89,1589.55,38.78,23.3694,21.61,9065.33,8141.5,8.4936,2388.17
74,131,393,643.23,1600.18,38.99,23.2692,21.61,9060.72,8139.42,8.4409,2388.07
74,132,393,642.6,1588.11,38.77,23.3244,21.61,9067.35,8139.3,8.4977,2388.14
74,133,393,642.9,1599.4,38.78,23.2027,21.61,9064.1,8139.53,8.4448,2388.12
74,134,395,643.36,1591.59,38.71,23.157,21.61,9054.09,8135.06,8.4355,2388.13
74,135,394,642.83,1596.42,38.82,23.2522,21.61,9055.15,8136.54,8.4491,2388.16
74,136,395,642.91,1601.05,38.7,23.2211,21.61,9059.99,8136.4,8.4132,2388.19
74,137,393,642.66,1590.3,38.75,23.2099,21.61,9071.75,8139.28,8.4626,2388.2
74,138,396,642.88,1590.98,38.7,23.2749,21.61,9063.1,8137.16,8.451,2388.12
74,139,394,642.99,1590.43,38.7,23.2205,21.61,9063.32,8136.23,8.489,2388.11
74,140,394,643.01,1593.96,38.54,23.1209,21.61,9068.06,8133.36,8.457,2388.14
74,141,393,643.3,1601.19,38.63,23.0726,21.61,9059.35,8135.03,8.4642,2388.22
74,142,395,643.28,1594.44,38.65,23.2112,21.61,9056.9,8138.04,8.4443,2388.19
74,143,395,642.95,1589.67,38.65,23.2623,21.61,9058.79,8139.1,8.4755,2388.23
74,144,394,643.37,1591.53,38.67,23.2596,21.61,9052.91,8132.71,8.4673,2388.19
74,145,393,642.33,1598.46,38.73,23.2571,21.61,9061.02,8136.57,8.4626,2388.16
74,146,395,643.39,1592.18,38.71,23.0928,21.61,9056.09,8133.17,8.4815,2388.17
74,147,394,643.16,1597.28,38.57,23.0972,21.61,9060.55,8126.3,8.474,2388.14
74,148,394,643.33,1597.24,38.89,23.0668,21.61,9065.2,8136.69,8.4605,2388.17
74,149,394,643.15,1595.7,38.77,23.0306,21.61,9066.89,8132.62,8.5138,2388.16
74,150,396,643.47,1603.26,38.61,23.2245,21.61,9051.15,8135.17,8.5296,2388.25
74,151,395,643.03,1599.69,38.49,23.1584,21.61,9059.48,8136.45,8.4756,2388.24
74,152,395,643.25,1594.29,38.67,23.2017,21.61,9057.29,8129.54,8.5061,2388.21
74,153,394,643.29,1601.55,38.64,23.1301,21.61,9054.75,8130.64,8.5108,2388.26
74,154,395,643.55,1592.46,38.54,23.021,21.61,9058.12,8129.16,8.481,2388.17
74,155,395,643.83,1598.91,38.71,23.1676,21.61,9054.68,8130.83,8.4984,2388.28
74,156,397,643.42,1599.03,38.51,23.1377,21.61,9055.16,8133.19,8.5248,2388.23
74,157,395,643.27,1592.25,38.48,23.0369,21.61,9057.81,8130.23,8.5289,2388.25
74,158,394,643.88,1597.92,38.6,23.1293,21.61,9059.94,8130.42,8.5274,2388.19
74,159,395,643.62,1597.26,38.47,23.1524,21.61,9050.31,8133.82,8.4614,2388.19
74,160,395,643.47,1599.38,38.51,23.1293,21.61,9054.92,8127.51,8.4995,2388.23
74,161,395,643.96,1601.06,38.4,23.0624,21.61,9059.07,8126.49,8.5092,2388.26
74,162,395,643.7,1604.64,38.5,23.073,21.61,9057.02,8127.72,8.5218,2388.28
74,163,397,644.16,1607.16,38.48,23.0785,21.61,9057.1,8123.78,8.508,2388.29
74,164,396,643.64,1600.62,38.45,23.0552,21.61,9049.12,8125.96,8.525,2388.29
74,165,394,643.96,1599.81,38.42,23.0288,21.61,9050.27,8129.77,8.5342,2388.3
74,166,398,643.29,1604.39,38.36,22.9906,21.61,9056.35,8123.87,8.5309,2388.25
75,1,392,642.1,1590.06,38.98,23.2272,21.61,9045.13,8122.59,8.4538,2388.06
75,2,391,642.5,1591.85,38.89,23.195,21.61,9039.86,8122.2,8.4161,2388.07
75,3,391,642.62,1591.86,38.89,23.2593,21.61,9042.85,8123.89,8.4266,2388.08
75,4,393,642.49,1593.67,38.87,23.3074,21.61,9049.66,8127.27,8.4439,2388.18
75,5,393,642.69,1584.46,38.67,23.3825,21.61,9041.92,8124.15,8.4267,2388.1
75,6,394,642.56,1588.83,38.82,23.234,21.61,9038.09,8127.11,8.4402,2388.09
75,7,394,641.88,1588.81,38.93,23.2628,21.61,9048.09,8128.81,8.4461,2388.15
75,8,392,642.16,1583.86,38.91,23.2433,21.61,9040.83,8122.06,8.4447,2388.09
75,9,394,642.39,1583.05,38.65,23.3791,21.61,9049.04,8125.4,8.388,2388.08
75,10,394,642.86,1585.13,38.91,23.3318,21.61,9038.96,8125.81,8.4439,2388.13
75,11,394,642.92,1588.65,38.98,23.3514,21.61,9049.76,8123.39,8.4186,2388.11
75,12,395,642.52,1585.93,38.99,23.1449,21.61,9042.41,8127.79,8.4332,2388.16
75,13,394,642.2,1589.69,38.93,23.2982,21.61,9045.45,8120.9,8.4665,2388.08
75,14,394,642.59,1587.24,38.64,23.4128,21.61,9049.32,8124.62,8.4456,2388.14
75,15,392,642.68,1590.54,38.95,23.2796,21.61,9043.54,8123.34,8.4266,2388.12
75,16,393,642.47,1590.97,38.77,23.2824,21.61,9053.64,8131.44,8.4216,2388.08
75,17,392,642.54,1589.68,38.74,23.3395,21.61,9046.74,8122.27,8.4391,2388.04
75,18,393,642.56,1588.87,38.78,23.2307,21.61,9042.06,8127.06,8.4368,2388.12
75,19,392,642.69,1597.83,38.82,23.1703,21.61,9041.53,8125.8,8.4872,2388.03
75,20,394,642.51,1594.99,38.78,23.2674,21.61,9039.13,8127.74,8.4508,2388.14
75,21,392,642.44,1592.53,38.95,23.3144,21.61,9040.22,8119.92,8.426,2388.11
75,22,393,642.39,1587.18,38.87,23.3685,21.61,9037.04,8126.56,8.4603,2388.14
75,23,393,642.64,1587.76,38.69,23.3583,21.61,9038.1,8126.24,8.4201,2388.07
75,24,393,642.53,1590.9,38.86,23.2487,21.61,9043.63,8128.88,8.4353,2388.12
75,25,393,642.47,1582.39,38.9,23.2733,21.61,9044.92,8129.76,8.4098,2388.16
75,26,392,642.68,1591.18,38.68,23.3265,21.61,9046.48,8120.71,8.429,2388.1
75,27,393,642.17,1594.22,38.79,23.2463,21.61,9042.68,8123.0,8.451,2388.09
75,28,393,642.23,1585.87,38.85,23.3315,21.61,9049.27,8121.42,8.4199,2388.12
75,29,394,642.64,1586.82,38.81,23.3549,21.61,9046.15,8121.83,8.4446,2388.1
75,30,392,642.46,1581.54,38.89,23.251,21.61,9038.73,8120.22,8.4698,2388.13
75,31,392,642.37,1585.53,38.73,23.3385,21.61,9049.49,8118.49,8.3968,2388.1
75,32,394,642.4,1590.5,38.77,23.2555,21.61,9036.2,8118.9,8.4126,2388.17
75,33,393,642.03,1587.15,38.71,23.3136,21.61,9047.04,8124.79,8.4357,2388.1
75,34,394,642.45,1580.71,38.81,23.3381,21.61,9046.13,8123.45,8.4409,2388.1
75,35,392,642.47,1592.67,38.75,23.1933,21.61,9045.61,8126.37,8.4634,2388.15
75,36,394,642.83,1597.59,38.85,23.4196,21.61,9044.81,8127.3,8.4106,2388.07
75,37,391,642.72,1590.03,38.8,23.3121,21.61,9046.82,8122.57,8.4594,2388.1
75,38,393,642.75,1586.28,38.84,23.213,21.61,9045.86,8120.88,8.4215,2388.15
75,39,392,642.3,1587.0,38.8,23.2519,21.61,9042.47,8128.51,8.3925,2388.09
75,40,393,642.38,1589.64,38.89,23.3169,21.61,9044.28,8126.88,8.4216,2388.1
75,41,392,642.24,1588.94,38.62,23.3154,21.61,9035.25,8126.19,8.4336,2388.08
75,42,393,642.42,1587.56,38.77,23.4222,21.61,9045.68,8123.19,8.4377,2388.12
75,43,395,643.09,1585.47,39.0,23.3374,21.61,9040.33,8120.5,8.3988,2388.1
75,44,393,642.5,1590.63,38.93,23.3429,21.61,9042.85,8123.1,8.4742,2388.13
75,45,393,643.01,1588.06,38.81,23.2695,21.61,9047.97,8123.43,8.4097,2388.13
75,46,392,642.47,1593.21,38.72,23.3038,21.61,9038.45,8123.25,8.4229,2388.13
75,47,394,641.97,1589.95,38.97,23.264,21.61,9034.95,8125.11,8.4222,2388.12
75,48,393,642.22,1589.96,38.97,23.361,21.61,9041.64,8120.38,8.4329,2388.16
75,49,395,642.23,1584.88,38.88,23.34,21.61,9038.45,8121.02,8.4285,2388.11
75,50,393,642.81,1596.21,38.76,23.3472,21.61,9042.97,8127.32,8.4117,2388.14
75,51,392,642.44,1592.46,38.73,23.2797,21.61,9045.1,8126.67,8.4693,2388.09
75,52,393,642.45,1589.51,38.77,23.3394,21.61,9048.1,8130.14,8.4366,2388.18
75,53,393,642.91,1588.96,39.0,23.3193,21.61,9037.92,8119.75,8.4235,2388.11
75,54,393,642.35,1582.68,38.91,23.2647,21.61,9046.21,8126.47,8.4249,2388.14
75,55,392,642.47,1586.26,38.77,23.4278,21.61,9044.15,8125.13,8.4517,2388.13
75,56,394,643.07,1584.65,38.91,23.2717,21.61,9046.14,8121.34,8.4442,2388.18
75,57,393,643.13,1592.51,39.04,23.3897,21.61,9043.13,8120.58,8.4633,2388.16
75,58,392,642.73,1589.93,38.68,23.2983,21.61,9035.59,8118.62,8.4314,2388.2
75,59,392,642.17,1593.36,38.84,23.3721,21.61,9045.27,8123.16,8.4287,2388.13
75,60,394,642.38,1587.19,38.91,23.2298,21.61,9040.69,8120.62,8.4347,2388.09
75,61,392,642.46,1598.89,38.86,23.2379,21.61,9046.39,8126.97,8.4622,2388.13
75,62,393,642.19,1584.42,38.72,23.2351,21.61,9045.79,8125.55,8.4419,2388.16
75,63,393,642.95,1582.39,39.02,23.3573,21.61,9040.85,8119.88,8.4583,2388.07
75,64,393,642.53,1590.31,38.74,23.2201,21.61,9046.88,8126.12,8.4442,2388.17
75,65,393,642.56,1586.48,38.88,23.3891,21.61,9041.69,8120.37,8.4096,2388.04
75,66,394,642.58,1585.71,39.03,23.3713,21.61,9044.27,8119.0,8.4487,2388.14
75,67,393,642.85,1586.13,38.88,23.3569,21.61,9048.0,8126.45,8.4341,2388.12
75,68,392,642.92,1592.34,38.91,23.356,21.61,9049.35,8117.81,8.4591,2388.11
75,69,392,642.53,1589.59,38.74,23.3309,21.61,9039.16,8123.5,8.4434,2388.13
75,70,393,642.64,1594.83,38.75,23.2718,21.61,9044.02,8131.18,8.4346,2388.11
75,71,394,642.29,1593.64,38.96,23.3008,21.61,9047.16,8126.62,8.4584,2388.13
75,72,393,642.39,1589.8,38.85,23.2634,21.61,9042.75,8128.12,8.4127,2388.11
75,73,394,642.84,1595.12,38.75,23.2638,21.61,9040.62,8120.54,8.4772,2388.1
75,74,391,642.4,1586.66,38.79,23.2009,21.61,9034.04,8120.09,8.4348,2388.12
75,75,394,642.26,1594.3,38.81,23.3079,21.61,9037.84,8125.82,8.4434,2388.11
75,76,393,642.65,1590.89,38.99,23.4086,21.61,9043.84,8125.09,8.4433,2388.17
75,77,395,642.51,1594.05,38.86,23.3321,21.61,9040.34,8119.54,8.3986,2388.12
75,78,394,642.65,1597.2,38.9,23.3868,21.61,9037.7,8120.5,8.4626,2388.16
75,79,394,642.49,1592.1,38.73,23.2556,21.61,9048.25,8120.04,8.4521,2388.11
75,80,394,643.03,1595.21,38.88,23.3604,21.61,9036.4,8125.03,8.3924,2388.13
75,81,393,642.7,1591.64,38.64,23.2651,21.61,9041.16,8123.75,8.449,2388.11
75,82,393,642.86,1592.99,38.8,23.3353,21.61,9045.9,8125.35,8.4613,2388.2
75,83,392,642.88,1592.98,38.76,23.271,21.61,9041.98,8121.62,8.4366,2388.14
75,84,393,642.78,1595.76,38.74,23.2731,21.61,9036.02,8125.51,8.4289,2388.14
75,85,392,642.83,1585.48,38.95,23.3029,21.61,9038.51,8124.1,8.4312,2388.15
75,86,394,642.86,1578.91,38.85,23.3135,21.61,9042.33,8121.98,8.4634,2388.13
75,87,393,642.65,1592.61,38.63,23.4095,21.61,9035.75,8122.18,8.4675,2388.1
75,88,394,642.53,1588.28,38.78,23.3678,21.61,9050.19,8120.0,8.4313,2388.08
75,89,394,642.66,1586.92,38.89,23.322,21.61,9044.31,8125.29,8.4226,2388.16
75,90,393,642.66,1583.44,38.89,23.2849,21.61,9041.54,8120.97,8.4283,2388.14
75,91,395,642.39,1586.94,38.75,23.2536,21.61,9035.39,8119.37,8.434,2388.16
75,92,395,642.58,1592.09,38.81,23.3212,21.61,9044.78,8127.96,8.4342,2388.09
75,93,392,642.82,1588.72,38.89,23.2251,21.61,9043.68,8122.78,8.4705,2388.11
75,94,394,642.77,1588.74,38.85,23.1845,21.61,9047.78,8126.2,8.4622,2388.1
75,95,395,642.52,1581.54,38.98,23.3584,21.61,9043.95,8116.73,8.4662,2388.15
75,96,392,642.54,1587.07,38.7,23.355,21.61,9037.76,8131.23,8.4481,2388.18
75,97,392,642.84,1592.52,38.79,23.41,21.61,9045.91,8123.19,8.4144,2388.13
75,98,392,642.78,1593.34,38.6,23.4189,21.61,9041.99,8124.32,8.4334,2388.11
75,99,393,642.96,1586.07,38.86,23.2544,21.61,9035.79,8127.08,8.4341,2388.09
75,100,394,642.9,1584.68,38.95,23.1837,21.61,9037.64,8127.68,8.4586,2388.08
75,101,392,642.74,1592.48,38.86,23.4707,21.61,9036.58,8125.29,8.4336,2388.17
75,102,394,643.01,1586.68,38.83,23.3103,21.61,9039.56,8121.5,8.4318,2388.19
75,103,393,642.91,1599.13,38.87,23.3257,21.61,9042.37,8121.94,8.401,2388.12
75,104,392,642.59,1579.79,38.86,23.2572,21.61,9052.67,8122.97,8.4532,2388.1
75,105,392,642.64,1591.96,38.81,23.2443,21.61,9043.75,8125.39,8.4813,2388.18
75,106,393,642.65,1585.18,38.65,23.3009,21.61,9042.95,8118.79,8.4346,2388.18
75,107,392,642.85,1594.64,38.81,23.3651,21.61,9044.83,8126.22,8.443,2388.12
75,108,392,642.75,1593.82,38.89,23.2634,21.61,9044.2,8118.7,8.4235,2388.13
75,109,394,642.6,1594.14,38.74,23.3068,21.61,9046.85,8123.76,8.4117,2388.15
75,110,395,642.21,1589.32,38.67,23.172,21.61,9036.21,8115.31,8.4143,2388.08
75,111,394,642.14,1588.76,38.82,23.4102,21.61,9040.79,8118.47,8.4766,2388.17
75,112,393,642.4,1587.53,38.84,23.1418,21.61,9045.31,8129.82,8.4313,2388.13
75,113,393,642.74,1586.68,38.66,23.379,21.61,9036.54,8121.03,8.4327,2388.17
75,114,393,642.98,1590.2,38.8,23.2364,21.61,9040.29,8126.21,8.4677,2388.14
75,115,391,642.74,1595.32,38.83,23.3571,21.61,9040.33,8121.47,8.4234,2388.15
75,116,393,643.35,1580.43,38.78,23.2583,21.61,9043.91,8115.1,8.4308,2388.18
75,117,394,643.33,1588.5,38.62,23.2458,21.61,9044.29,8122.6,8.4479,2388.19
75,118,395,642.63,1594.01,38.85,23.3376,21.61,9041.68,8116.97,8.4405,2388.15
75,119,393,642.98,1590.29,38.8,23.2048,21.61,9039.09,8124.88,8.4467,2388.11
75,120,394,642.65,1593.23,38.97,23.2277,21.61,9038.5,8122.16,8.4722,2388.14
75,121,393,642.76,1590.7,38.59,23.1774,21.61,9042.55,8129.51,8.4365,2388.14
75,122,393,642.62,1591.98,38.87,23.217,21.61,9037.86,8123.13,8.4223,2388.14
75,123,394,642.84,1595.79,39.03,23.2345,21.61,9039.05,8120.97,8.4148,2388.17
75,124,393,643.13,1595.5,38.87,23.3049,21.61,9043.27,8124.41,8.4603,2388.13
75,125,394,642.63,1597.65,38.83,23.2563,21.61,9036.55,8128.07,8.4165,2388.1
75,126,393,643.29,1595.36,38.88,23.344,21.61,9041.63,8118.34,8.4402,2388.14
75,127,393,642.61,1587.04,38.84,23.3082,21.61,9043.48,8126.03,8.4726,2388.14
75,128,394,642.87,1591.05,38.69,23.2386,21.61,9036.32,8123.41,8.4675,2388.16
75,129,392,642.22,1585.6,38.67,23.2438,21.61,9043.35,8126.83,8.4482,2388.15
75,130,395,642.6,1598.63,38.8,23.3025,21.61,9033.68,8120.92,8.4864,2388.19
75,131,393,642.89,1588.55,38.85,23.2916,21.61,9040.38,8120.06,8.4425,2388.14
75,132,393,643.14,1590.41,38.88,23.1907,21.61,9043.63,8119.89,8.4438,2388.16
75,133,393,642.82,1583.5,38.93,23.1583,21.61,9036.28,8125.55,8.4148,2388.22
75,134,393,642.72,1590.8,38.72,23.2788,21.61,9042.59,8121.66,8.4822,2388.21
75,135,394,642.57,1594.49,38.69,23.3099,21.61,9038.89,8122.35,8.4507,2388.19
75,136,393,642.45,1591.55,38.75,23.2413,21.61,9038.98,8121.69,8.4802,2388.19
75,137,393,643.7,1592.24,38.72,23.357,21.61,9041.11,8117.24,8.4241,2388.15
75,138,393,642.95,1587.68,38.64,23.2815,21.61,9039.54,8120.97,8.4634,2388.11
75,139,393,642.64,1590.89,38.7,23.3358,21.61,9040.27,8121.29,8.4753,2388.18
75,140,393,642.94,1591.7,38.7,23.3186,21.61,9032.68,8124.27,8.4806,2388.16
75,141,394,643.54,1595.67,38.83,23.2144,21.61,9040.49,8119.47,8.4606,2388.16
75,142,393,643.4,1596.1,38.79,23.2243,21.61,9042.76,8115.52,8.4382,2388.17
75,143,394,642.83,1593.63,38.77,23.2463,21.61,9045.25,8120.66,8.4598,2388.18
75,144,393,642.41,1590.98,38.83,23.283,21.61,9043.12,8125.19,8.4525,2388.17
75,145,395,642.42,1586.4,38.78,23.309,21.61,9049.45,8123.38,8.4527,2388.11
75,146,393,642.78,1599.82,38.79,23.1684,21.61,9038.52,8126.17,8.4412,2388.17
75,147,393,643.44,1584.06,38.65,23.213,21.61,9035.79,8119.5,8.5047,2388.22
75,148,393,643.13,1591.1,38.87,23.3083,21.61,9046.61,8126.82,8.4198,2388.2
75,149,393,642.92,1591.53,38.71,23.3017,21.61,9040.11,8117.78,8.4655,2388.21
75,150,395,642.73,1600.64,38.61,23.325,21.61,9045.25,8126.17,8.4452,2388.21
75,151,393,643.32,1589.99,38.74,23.2227,21.61,9035.15,8116.98,8.4253,2388.12
75,152,394,643.13,1587.65,38.85,23.3352,21.61,9043.83,8123.91,8.468,2388.18
75,153,394,642.79,1583.99,38.77,23.2036,21.61,9046.34,8116.31,8.4515,2388.21
75,154,393,642.73,1592.58,38.73,23.2822,21.61,9048.62,8118.96,8.4733,2388.13
75,155,392,642.88,1584.8,38.88,23.2864,21.61,9042.18,8120.62,8.4698,2388.22
75,156,392,643.17,1592.71,38.82,23.1942,21.61,9034.41,8113.13,8.4663,2388.21
75,157,391,642.68,1593.73,38.8,23.2172,21.61,9045.26,8119.6,8.4468,2388.18
75,158,392,643.01,1588.66,38.71,23.23,21.61,9039.58,8113.02,8.4456,2388.2
75,159,394,642.98,1589.09,38.57,23.2432,21.61,9046.36,8124.0,8.4595,2388.13
75,160,395,643.09,1593.9,38.77,23.421,21.61,9038.76,8120.59,8.4713,2388.18
75,161,394,642.72,1594.05,38.7,23.2723,21.61,9041.5,8113.84,8.4656,2388.19
75,162,394,642.54,1587.69,38.71,23.316,21.61,9040.57,8121.18,8.461,2388.17
75,163,393,643.31,1592.04,38.92,23.3747,21.61,9043.76,8116.44,8.4603,2388.21
75,164,394,643.18,1592.8,38.56,23.3398,21.61,9036.9,8121.07,8.4727,2388.21
75,165,395,643.39,1592.41,38.77,23.2238,21.61,9043.3,8118.34,8.4415,2388.16
75,166,394,642.84,1587.73,38.84,23.2349,21.61,9047.19,8122.17,8.4353,2388.17
75,167,393,643.03,1592.91,38.64,23.2612,21.61,9043.91,8118.59,8.4813,2388.23
75,168,393,643.16,1589.45,38.85,23.2189,21.61,9038.62,8118.46,8.4817,2388.2
75,169,392,643.1,1595.43,38.62,23.242,21.61,9029.07,8118.36,8.4625,2388.25
75,170,394,643.15,1592.35,38.67,23.2704,21.61,9042.07,8118.47,8.4747,2388.24
75,171,395,642.89,1589.06,38.48,23.2491,21.61,9041.04,8123.12,8.481,2388.18
75,172,396,642.9,1592.32,38.56,23.1613,21.61,9037.22,8111.67,8.4368,2388.21
75,173,394,643.45,1594.97,38.47,23.3322,21.61,9041.99,8124.22,8.4654,2388.17
75,174,394,642.81,1591.42,38.55,23.24,21.61,9039.12,8120.29,8.4931,2388.17
75,175,395,643.74,1592.11,38.58,23.3063,21.61,9040.47,8116.08,8.4554,2388.23
75,176,394,642.8,1593.3,38.75,23.1901,21.61,9033.1,8117.57,8.4697,2388.22
75,177,394,642.98,1597.43,38.52,23.3035,21.61,9048.83,8116.99,8.4666,2388.24
75,178,393,642.57,1598.31,38.72,23.2433,21.61,9038.09,8112.82,8.4517,2388.21
75,179,395,642.92,1589.18,38.72,23.213,21.61,9027.72,8119.76,8.4688,2388.24
75,180,394,643.02,1592.36,38.77,23.1624,21.61,9035.28,8110.72,8.4905,2388.15
75,181,393,642.97,1598.01,38.81,23.107,21.61,9038.56,8115.41,8.4615,2388.2
75,182,395,643.04,1596.44,38.52,23.181,21.61,9041.65,8119.35,8.5263,2388.21
75,183,395,643.08,1592.79,38.48,23.1118,21.61,9040.43,8114.94,8.4471,2388.18
75,184,396,643.54,1594.84,38.73,23.1799,21.61,9025.22,8111.89,8.4632,2388.24
75,185,396,643.55,1603.15,38.61,23.1402,21.61,9041.05,8118.74,8.4761,2388.25
75,186,394,642.47,1594.11,38.63,23.2189,21.61,9045.21,8112.98,8.5335,2388.23
75,187,394,643.2,1593.02,38.51,23.0487,21.61,9036.18,8120.01,8.4817,2388.24
75,188,395,642.8,1594.94,38.54,23.2814,21.61,9039.84,8118.31,8.4495,2388.25
75,189,395,643.12,1587.54,38.62,23.2234,21.61,9042.92,8113.77,8.5052,2388.2
75,190,394,643.5,1599.07,38.6,23.2514,21.61,9039.18,8116.91,8.47,2388.23
75,191,395,643.19,1598.88,38.62,23.0844,21.61,9037.04,8114.26,8.4477,2388.24
75,192,396,642.53,1601.87,38.69,23.1947,21.61,9041.7,8116.61,8.4949,2388.25
75,193,396,643.69,1597.99,38.5,23.0929,21.61,9044.06,8117.07,8.4749,2388.31
75,194,396,643.04,1593.99,38.77,23.1885,21.61,9046.31,8117.43,8.4254,2388.27
75,195,395,643.76,1592.44,38.62,23.1601,21.61,9034.63,8110.12,8.4725,2388.19
75,196,396,643.13,1604.22,38.56,23.1879,21.61,9036.38,8117.88,8.5183,2388.23
75,197,395,643.48,1605.88,38.48,23.1612,21.61,9036.94,8111.41,8.4579,2388.22
75,198,396,643.37,1602.25,38.68,23.2021,21.61,9036.95,8109.82,8.4568,2388.25
75,199,393,642.91,1600.45,38.42,23.0859,21.61,9043.98,8116.71,8.4633,2388.24
75,200,395,643.85,1604.02,38.71,23.2285,21.61,9045.64,8113.72,8.4714,2388.19
75,201,396,643.62,1594.8,38.68,23.0928,21.61,9037.15,8108.45,8.4727,2388.23
75,202,395,643.45,1595.81,38.57,23.144,21.61,9036.65,8111.93,8.5054,2388.27
75,203,397,643.23,1600.32,38.51,23.1062,21.61,9029.81,8111.06,8.4989,2388.25
75,204,395,643.58,1595.64,38.41,23.0632,21.61,9034.63,8113.17,8.4977,2388.25
75,205,396,643.68,1604.14,38.35,23.1404,21.61,9037.35,8111.45,8.5177,2388.21
75,206,394,642.96,1593.0,38.42,23.1302,21.61,9037.47,8115.79,8.5388,2388.28
75,207,396,643.51,1596.41,38.43,23.1438,21.61,9033.9,8107.63,8.4619,2388.28
75,208,397,643.68,1599.12,38.39,23.0905,21.61,9033.82,8114.12,8.4878,2388.29
75,209,395,643.37,1600.45,38.44,23.0935,21.61,9039.25,8114.19,8.5039,2388.28
75,210,396,643.33,1597.06,38.53,23.1442,21.61,9023.85,8113.05,8.4916,2388.25
75,211,395,643.09,1596.78,38.48,23.1597,21.61,9041.95,8108.93,8.5308,2388.26
75,212,396,643.36,1593.54,38.64,23.1695,21.61,9036.66,8110.75,8.5259,2388.31
75,213,397,642.91,1595.59,38.5,23.0658,21.61,9034.85,8110.53,8.527,2388.27
75,214,395,643.73,1597.8,38.52,23.0597,21.61,9039.02,8113.77,8.4956,2388.25
75,215,394,643.31,1590.79,38.62,23.0685,21.61,9028.31,8105.81,8.4974,2388.25
75,216,396,643.04,1593.37,38.41,23.1539,21.61,9030.09,8110.9,8.4698,2388.35
75,217,397,643.6,1596.2,38.7,23.0906,21.61,9027.88,8105.24,8.5033,2388.28
75,218,396,643.18,1601.18,38.57,23.1274,21.61,9034.96,8110.18,8.4929,2388.29
75,219,395,643.47,1593.08,38.48,23.0289,21.61,9025.29,8112.2,8.4941,2388.27
75,220,396,643.83,1600.76,38.51,23.0755,21.61,9037.06,8112.19,8.496,2388.32
75,221,397,643.48,1599.18,38.51,23.0398,21.61,9031.31,8108.82,8.5074,2388.28
75,222,396,644.3,1599.91,38.56,23.2221,21.61,9038.87,8110.74,8.531,2388.27
75,223,395,643.6,1600.67,38.52,23.1294,21.61,9027.1,8110.53,8.4993,2388.32
75,224,396,643.67,1601.78,38.32,23.0523,21.61,9028.94,8116.15,8.5208,2388.31
75,225,396,643.53,1608.32,38.52,23.0416,21.61,9030.3,8107.23,8.5226,2388.32
75,226,396,643.64,1598.52,38.57,23.1892,21.61,9027.5,8114.4,8.4952,2388.3
75,227,397,643.84,1601.44,38.4,23.1277,21.61,9024.42,8106.69,8.5127,2388.24
75,228,398,644.23,1595.88,38.48,23.0978,21.61,9031.15,8108.51,8.5158,2388.32
75,229,395,643.7,1600.8,38.57,23.0341,21.61,9026.08,8104.78,8.5097,2388.3
76,1,393,642.66,1585.01,38.75,23.3154,21.61,9054.53,8128.52,8.4346,2388.1
76,2,394,642.24,1589.03,38.79,23.3319,21.61,9056.49,8129.09,8.4192,2388.11
76,3,393,642.92,1597.35,38.88,23.2503,21.61,9059.17,8137.35,8.473,2388.08
76,4,393,642.92,1598.29,38.77,23.3645,21.61,9061.95,8134.24,8.4419,2388.1
76,5,394,642.42,1590.91,38.73,23.3993,21.61,9050.41,8134.47,8.4566,2388.12
76,6,393,642.6,1590.97,38.79,23.279,21.61,9054.86,8135.55,8.4539,2388.09
76,7,392,642.27,1595.97,38.8,23.3957,21.61,9057.46,8128.33,8.4195,2388.09
76,8,393,642.73,1593.1,38.7,23.4049,21.61,9056.95,8131.54,8.4268,2388.07
76,9,394,642.93,1594.11,38.83,23.303,21.61,9057.0,8134.52,8.4215,2388.11
76,10,394,642.66,1586.93,38.96,23.3141,21.61,9053.21,8133.26,8.5026,2388.08
76,11,391,642.87,1583.32,38.96,23.3043,21.61,9059.04,8128.92,8.4178,2388.13
76,12,394,642.96,1590.68,38.75,23.3658,21.61,9052.12,8129.72,8.4189,2388.14
76,13,393,642.74,1587.61,38.71,23.418,21.61,9052.98,8133.89,8.4424,2388.07
76,14,393,642.63,1581.53,38.66,23.3179,21.61,9050.7,8131.74,8.4431,2388.14
76,15,392,642.55,1596.42,38.83,23.2887,21.61,9049.21,8129.45,8.4212,2388.1
76,16,393,642.84,1588.74,38.77,23.3078,21.61,9049.55,8135.66,8.4322,2388.14
76,17,394,642.92,1585.8,38.81,23.2183,21.61,9055.05,8130.44,8.437,2388.07
76,18,393,642.72,1590.76,38.77,23.3008,21.61,9056.81,8129.78,8.4581,2388.1
76,19,392,642.42,1597.76,38.85,23.3492,21.61,9041.42,8126.68,8.4156,2388.08
76,20,394,643.13,1594.17,39.06,23.1958,21.61,9042.24,8137.36,8.4145,2388.12
76,21,392,642.52,1599.13,38.62,23.3327,21.61,9051.67,8130.88,8.4379,2388.09
76,22,394,642.44,1594.32,38.96,23.2354,21.61,9056.58,8126.53,8.4504,2388.13
76,23,394,642.97,1585.85,38.74,23.4387,21.61,9048.04,8133.11,8.4696,2388.18
76,24,393,642.54,1586.57,38.78,23.3079,21.61,9050.75,8130.84,8.4809,2388.12
